caseLabel,featureMode,variant,K,J,nPC,tapDelays,readoutCoefficients,valNRMSE,testNRMSE,R2true,lambdaBest,lockedIndex
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.30174179841948,0.317669647478245,0.899085995071047,0.001,23
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.269189978413969,0.287435974823003,0.91738056037755,0.000215443469003188,23
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.249837072295753,0.260614702064072,0.932079977068055,2.15443469003189e-06,23
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.246176132878253,0.259226731940036,0.932801501447688,100,23
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.383165360539476,0.379016308122234,0.856346638177392,0.000464158883361278,24
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.355196287284433,0.359774088113191,0.870562605522322,0.000464158883361278,24
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.328728592886087,0.336766404522176,0.886588388785206,0.00464158883361278,24
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.3296185559331,0.334764000762307,0.887933063793614,0.01,24
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.320967742649102,0.328261504304026,0.892244384792058,0.0464158883361278,24
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.319529030616742,0.322172321451447,0.896204995290585,21.5443469003188,24
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.325191072214499,0.324583271401814,0.894645699926096,1000,24
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.496980742785944,0.491391844500777,0.758534055158124,1e-06,24
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.452547418393442,0.447009425643393,0.800182573385964,4.64158883361278e-05,24
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.349198291292583,0.356039609454376,0.873235796499576,0.0001,24
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.337228995594432,0.343020759360235,0.882336758647927,0.000464158883361278,24
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.326566969378619,0.333097783258871,0.889045866788026,0.0001,24
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.323224568447558,0.329197823244683,0.891628793170963,4.64158883361278,24
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.326565658156934,0.32750858286223,0.892738128151574,464.158883361278,24
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.418008329026928,0.416840471696222,0.826244021156071,0.000464158883361278,24
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.370091013893178,0.364312556638522,0.867276361075504,0.001,24
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.325363688609894,0.316145113555012,0.900052267175288,1e-06,24
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.312362612579258,0.302959534161471,0.908215520660665,0.0001,24
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.292301868236942,0.288296900499885,0.916884897162159,0.0001,24
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.277890648601194,0.274144615195029,0.924844729959569,2.15443469003188,24
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.284199017129456,0.276111805014455,0.92376227113166,21.5443469003188,24
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.500953879636912,0.493859376322939,0.756102916417918,1e-06,24
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.439838559625558,0.422260538831498,0.821696037345733,0.01,24
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.356554683562147,0.356258249844739,0.873080059417564,0.00215443469003188,24
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.340764698143822,0.334697038904969,0.887977892148246,0.001,24
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.320681144272145,0.313166473136287,0.901926760103379,0.000215443469003188,24
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.290987821484153,0.293863032899824,0.913644517894917,2.15443469003189e-06,24
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.284032119552236,0.276600201953691,0.923492328279177,100,24
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.413322570195182,0.38798202570122,0.849469947732778,0.000464158883361278,25
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.383840093641766,0.377827860824845,0.857246107584521,0.000464158883361278,25
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.333226513453401,0.331631135490602,0.890020789973214,0.00464158883361278,25
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.329153660520662,0.332631036616813,0.889356593479224,0.01,25
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.316223977699148,0.325081031990817,0.894322322639785,0.0464158883361278,25
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.308414373793797,0.315730112272487,0.900314496204403,21.5443469003188,25
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.314087862982368,0.318089196905215,0.898819262812195,1000,25
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.39941228446511,0.382778497088163,0.853480622166928,1e-06,25
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.367966636070235,0.363945341810279,0.867543788174599,4.64158883361278e-05,25
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.319418287282159,0.331228299445753,0.890287813646275,0.0001,25
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.313751335270553,0.327183975490846,0.892950646182005,0.000464158883361278,25
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.306351684911108,0.325307931320129,0.894174749820218,0.0001,25
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.303212259065735,0.322866445609976,0.895757258299181,4.64158883361278,25
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.305371027846946,0.326549214195845,0.893365610708076,464.158883361278,25
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.455902578880386,0.431800986978166,0.813547907644681,0.000464158883361278,25
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.398032417464495,0.370506253106278,0.862725116409146,0.001,25
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.366073726183496,0.337467110823236,0.886115949112618,1e-06,25
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.356894865822293,0.328108045074641,0.892345110757297,0.0001,25
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.341405070016046,0.312144256793021,0.902565962951132,0.0001,25
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.338745724959381,0.299863757430156,0.910081726979869,2.15443469003188,25
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.319617391066495,0.295323153114144,0.91278423523472,21.5443469003188,25
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.522056406231298,0.511409542160677,0.738460280187006,1e-06,25
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.425296326647581,0.415742394313721,0.827158261570294,0.01,25
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.407124162529289,0.374603396228784,0.859672295533861,0.00215443469003188,25
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.39648067316888,0.357774261335883,0.871997577925564,0.001,25
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.381987918176307,0.347682161547214,0.879117114541857,0.000215443469003188,25
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.3436700566332,0.323597441613154,0.895284695781421,2.15443469003189e-06,25
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.323893896051996,0.312766586970841,0.902177062074611,100,25
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.403975707371116,0.392713887543895,0.845775802530161,0.000464158883361278,26
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.345527576644358,0.34233472289406,0.882806937501047,0.000464158883361278,26
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.314795325348508,0.316040646806956,0.900118309565841,0.00464158883361278,26
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.313160530819541,0.31323587736713,0.901883285130044,0.01,26
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.307207866738181,0.309116956545837,0.904446707175839,0.0464158883361278,26
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.302742209794988,0.304259384606823,0.907426226878677,21.5443469003188,26
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.314548636180159,0.311549484905498,0.902936918455119,1000,26
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.382388402195213,0.382178252742162,0.853939783130948,1e-06,26
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.336261946768202,0.34185757074155,0.883133401326686,4.64158883361278e-05,26
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.318511162784437,0.32078260032785,0.897098523326903,0.0001,26
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.317187115071212,0.312175366195049,0.902546540740987,0.000464158883361278,26
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.310862441293019,0.308115040742353,0.905065121668338,0.0001,26
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.309461421177346,0.306959283842068,0.905775998063165,4.64158883361278,26
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.310739097535716,0.306821504341211,0.905860564473796,464.158883361278,26
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.376954654916131,0.374251337112323,0.859935936669639,0.000464158883361278,26
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.338188318862904,0.337382726495219,0.886172895862652,0.001,26
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.283356983605571,0.287315419435411,0.917449849754654,1e-06,26
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.272871208569559,0.272457698269176,0.925766802653862,0.0001,26
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.261773256011607,0.261992321394672,0.931360023530231,0.0001,26
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.259720802028059,0.260552464665028,0.932112413156979,2.15443469003188,26
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.265486994909613,0.26284757922732,0.930911150094338,21.5443469003188,26
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.426923012514976,0.417437137132229,0.825746236542849,1e-06,26
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.379594574433669,0.377700761733815,0.857342134585696,0.01,26
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.342149083958354,0.340741825220455,0.883895008545433,0.00215443469003188,26
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.32698562189274,0.319651517033559,0.897822907658144,0.001,26
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.293912456760604,0.286762041547251,0.917767531527653,0.000215443469003188,26
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.275996531881513,0.268281394783095,0.928025093213237,2.15443469003189e-06,26
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.268893600593741,0.261825091269239,0.931447621581855,100,26
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.3690907484838,0.408389368849616,0.833218123410612,0.000464158883361278,27
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.325353747153097,0.346062804585341,0.880240535282528,0.000464158883361278,27
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.314578220894377,0.321840334750342,0.896418798927788,0.00464158883361278,27
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.314959557948876,0.320409660278965,0.897337649599918,0.01,27
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.312096443083626,0.314891546450808,0.900843313973819,0.0464158883361278,27
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.30811139896157,0.312441652153627,0.902380213999512,21.5443469003188,27
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.309357193633527,0.312899973682287,0.902093606469624,1000,27
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.372438625436722,0.41307210834617,0.82937143330645,1e-06,27
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.325252851180555,0.355008929127232,0.873968660239936,4.64158883361278e-05,27
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.313518133660866,0.329526218546183,0.891412471290653,0.0001,27
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.313425980338037,0.320905574561275,0.897019612215498,0.000464158883361278,27
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.314329559468944,0.321412731152099,0.896693856253348,0.0001,27
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.311878163940721,0.320962550628121,0.896983041094291,4.64158883361278,27
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.311685597023363,0.321018870887256,0.896946884534272,464.158883361278,27
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.358185982087685,0.405766943902153,0.835353187236307,0.000464158883361278,27
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.34017265320173,0.383728561802452,0.852752390857022,0.001,27
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.286179340347945,0.312427321855201,0.902389168558387,1e-06,27
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.27266567568617,0.294453559892386,0.913297101066701,0.0001,27
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.262699741959598,0.275690049986488,0.923994996338448,0.0001,27
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.258763115489401,0.272578158375947,0.925701147576377,2.15443469003188,27
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.262980492747408,0.273933727215784,0.924960313093669,21.5443469003188,27
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.418842450358812,0.450461816446057,0.797084151924119,1e-06,27
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.369317962429489,0.409094405782853,0.832641767157175,0.01,27
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.348043422800903,0.383597600502376,0.85285288088882,0.00215443469003188,27
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.325521119843575,0.351458855801241,0.876476672678882,0.001,27
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.311183895408017,0.325393519337219,0.894119057573339,0.000215443469003188,27
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.275000015545475,0.27730905844257,0.923099686105696,2.15443469003189e-06,27
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.265978913483875,0.271437371544238,0.926321753329155,100,27
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.369486742577578,0.386241658389594,0.850817381324456,0.000464158883361278,28
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.356484573395648,0.369769134382716,0.863270787257857,0.000464158883361278,28
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.336818340866779,0.347037756482268,0.879564795575754,0.00464158883361278,28
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.329360877838513,0.344191863170943,0.881531961326915,0.01,28
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.315279301531893,0.333479935804141,0.888791132416066,0.0464158883361278,28
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.312436972889758,0.331947277884419,0.889811004705124,21.5443469003188,28
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.324076491538424,0.332951087146632,0.889143573567876,1000,28
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.394021713075488,0.400424100077294,0.839660540077289,1e-06,28
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.350717123696302,0.362336171123502,0.86871249909556,4.64158883361278e-05,28
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.341257657765115,0.349216140157394,0.878048087453571,0.0001,28
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.334280339996654,0.340558054894541,0.884020211246447,0.000464158883361278,28
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.318796828557224,0.329551363480661,0.891395898828037,0.0001,28
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.309449392486492,0.325793464474472,0.893858618505721,4.64158883361278,28
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.317052854604591,0.328183789419922,0.89229540036198,464.158883361278,28
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.3979069873233,0.394549483680225,0.844330704927668,0.000464158883361278,28
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.354402197532327,0.364310346949611,0.867277971105454,0.001,28
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.319773642527399,0.329622907958559,0.891348738548943,1e-06,28
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.300399515098056,0.312084230724771,0.902603432932928,0.0001,28
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.281508043035301,0.288147051956415,0.916971276448827,0.0001,28
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.27251865177288,0.279290042685575,0.92199707205669,2.15443469003188,28
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.268780471391352,0.279040766986902,0.922136250359361,21.5443469003188,28
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.619488975541759,0.590431470343758,0.651390678827708,1e-06,28
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.370315732237554,0.38378214773333,0.852711263081193,0.01,28
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.335260587689225,0.344843956604127,0.881082645593611,0.00215443469003188,28
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.324203402129794,0.333933960535382,0.888488110001154,0.001,28
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.302575536449127,0.307879012967776,0.905210513373988,0.000215443469003188,28
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.269378628865717,0.275358558181425,0.924177664436247,2.15443469003189e-06,28
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.266030014257868,0.27590890614173,0.923874275511674,100,28
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.403122019341158,0.411842273292879,0.830385941928954,0.000464158883361278,29
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.383098773382103,0.376793205674935,0.858026880157206,0.000464158883361278,29
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.335535802472143,0.324455358909398,0.894728720074974,0.00464158883361278,29
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.332154996189839,0.320984380908517,0.896969027212776,0.01,29
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.331732249956566,0.311338583335469,0.903068286526663,0.0464158883361278,29
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.329551085988115,0.309786117760897,0.904032561242631,21.5443469003188,29
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.332718808182103,0.315230224790687,0.900629905378413,1000,29
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.39876350855008,0.402464567759117,0.838022271698467,1e-06,29
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.361752251620002,0.348596261558594,0.878480646427372,4.64158883361278e-05,29
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.338132506375966,0.326005841588062,0.893720191250459,0.0001,29
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.335174867561497,0.320050086973034,0.897567941828553,0.000464158883361278,29
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.333622027602335,0.318339986173777,0.89865965320288,0.0001,29
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.331519142440928,0.315678973910288,0.900346785430948,4.64158883361278,29
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.332410203281611,0.311088365921061,0.903224028588564,464.158883361278,29
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.399042960989524,0.399041372247959,0.840765983234466,0.000464158883361278,29
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.373119583724359,0.379923420729132,0.855658194381475,0.001,29
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.317375771068434,0.31918831964939,0.898118816599399,1e-06,29
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.286776916427498,0.299223505024528,0.910465294040836,0.0001,29
